code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,module_presentation_length,average_score,min_score,max_score,assessments_submitted,average_submission_date,average_assessment_weight,assessment_type_diversity,total_resource_clicks,average_resource_clicks,first_used,last_used,resources_used,interaction_duration,days_registered
FFF,2014B,509292,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,90,True,-22.0,241,52.333333333333336,31.0,68.0,3.0,53.333333333333336,16.666666666666668,1.0,2829.0,5.3783269961977185,-11.0,86.0,104.0,97.0,108.0
FFF,2014B,509407,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,False,-29.0,241,72.0,72.0,72.0,1.0,23.0,12.5,1.0,727.0,3.2311111111111113,-18.0,85.0,62.0,103.0,115.0
FFF,2014B,509866,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,False,-52.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.411764705882353,-16.0,4.0,8.0,20.0,138.0
FFF,2014B,510142,F,North Region,Lower Than A Level,20-30%,0-35,1,150,True,-10.0,241,67.4,48.0,92.0,5.0,40.0,5.0,2.0,2498.0,4.397887323943662,-9.0,86.0,84.0,95.0,96.0
FFF,2014B,510420,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,False,-235.0,241,80.33333333333333,78.0,84.0,3.0,52.333333333333336,16.666666666666668,1.0,1434.0,3.200892857142857,-18.0,81.0,96.0,99.0,321.0
FFF,2014B,510693,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,False,-46.0,241,78.0,78.0,78.0,1.0,23.0,12.5,1.0,240.0,2.823529411764706,-16.0,39.0,35.0,55.0,132.0
FFF,2014B,511350,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,True,-29.0,241,65.33333333333333,62.0,72.0,3.0,36.333333333333336,8.333333333333334,2.0,1088.0,3.1174785100286533,-18.0,86.0,63.0,104.0,115.0
FFF,2014B,511912,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,False,-29.0,241,94.0,88.0,98.0,4.0,44.0,6.25,2.0,1456.0,4.089887640449438,-18.0,86.0,82.0,104.0,115.0
FFF,2014B,512236,M,North Region,HE Qualification,20-30%,0-35,0,120,False,-59.0,241,61.0,56.0,66.0,2.0,38.0,12.5,1.0,231.0,2.1,9.0,80.0,56.0,71.0,145.0
FFF,2014B,513701,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,90,False,-232.0,241,82.0,72.0,92.0,4.0,42.25,12.5,2.0,356.0,3.56,-16.0,86.0,29.0,102.0,318.0
FFF,2014B,513796,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,False,-92.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0
FFF,2014B,515965,M,London Region,HE Qualification,30-40%,35-55,1,120,False,-22.0,241,75.0,70.0,80.0,2.0,41.0,12.5,1.0,184.0,2.0444444444444443,-15.0,85.0,24.0,100.0,108.0
FFF,2014B,516634,F,Scotland,HE Qualification,30-40%,0-35,0,60,False,-78.0,241,77.33333333333333,58.0,92.0,3.0,52.666666666666664,16.666666666666668,1.0,2370.0,3.9368770764119603,-12.0,86.0,110.0,98.0,164.0
FFF,2014B,516770,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,False,-22.0,241,86.33333333333333,62.0,100.0,6.0,22.666666666666668,8.333333333333334,2.0,794.0,4.616279069767442,-18.0,86.0,48.0,104.0,108.0
FFF,2014B,516894,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,90,False,-128.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.6,2.0,33.0,8.0,31.0,214.0
FFF,2014B,517274,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,False,-116.0,241,74.0,60.0,82.0,3.0,26.333333333333332,8.333333333333334,2.0,613.0,3.349726775956284,-7.0,86.0,59.0,93.0,202.0
FFF,2014B,517277,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,True,-93.0,241,88.0,82.0,94.0,2.0,41.5,12.5,1.0,491.0,2.9939024390243905,3.0,81.0,40.0,78.0,179.0
FFF,2014B,518210,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,True,-60.0,241,80.0,68.0,88.0,6.0,34.5,8.333333333333334,2.0,1669.0,4.823699421965318,-17.0,84.0,69.0,101.0,146.0
FFF,2014B,518359,M,Ireland,Post Graduate Qualification,20-30%,35-55,0,60,False,-22.0,241,91.75,74.0,100.0,4.0,31.75,6.25,2.0,1986.0,4.2076271186440675,-4.0,86.0,110.0,90.0,108.0
FFF,2014B,521032,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,False,-114.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
FFF,2014B,521073,F,North Western Region,Lower Than A Level,70-80%,0-35,2,120,False,-147.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0
FFF,2014B,521377,M,Ireland,A Level or Equivalent,90-100%,0-35,1,60,False,-144.0,241,82.0,68.0,96.0,2.0,-1.0,12.5,1.0,1.0,1.0,10.0,10.0,1.0,0.0,230.0
FFF,2014B,524296,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,False,-120.0,241,68.5,64.0,80.0,4.0,42.5,6.25,2.0,666.0,3.33,-18.0,86.0,49.0,104.0,206.0
FFF,2014B,524379,F,London Region,Lower Than A Level,80-90%,0-35,1,210,False,-75.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
FFF,2014B,525874,M,North Western Region,Lower Than A Level,10-20,0-35,1,180,False,-92.0,241,92.0,92.0,92.0,1.0,22.0,12.5,1.0,397.0,2.5448717948717947,7.0,42.0,57.0,35.0,178.0
FFF,2014B,526303,M,Ireland,HE Qualification,20-30%,0-35,3,120,False,-92.0,241,71.6,32.0,91.0,5.0,16.4,10.0,2.0,564.0,5.271028037383178,17.0,86.0,39.0,69.0,178.0
FFF,2014B,526821,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,False,-50.0,241,74.0,68.0,80.0,2.0,38.0,12.5,1.0,731.0,4.083798882681564,-5.0,86.0,57.0,91.0,136.0
FFF,2014B,527744,F,Wales,A Level or Equivalent,10-20,0-35,2,120,False,-20.0,241,90.0,84.0,96.0,2.0,-1.0,12.5,1.0,238.0,4.327272727272727,-18.0,1.0,32.0,19.0,106.0
FFF,2014B,528538,F,South East Region,Lower Than A Level,10-20,0-35,0,120,False,-163.0,241,65.0,62.0,68.0,2.0,38.0,12.5,1.0,348.0,2.7401574803149606,-18.0,86.0,39.0,104.0,249.0
FFF,2014B,528713,M,London Region,Lower Than A Level,0-10%,0-35,1,60,False,-51.0,241,74.0,72.0,76.0,2.0,-1.0,12.5,1.0,162.0,2.6129032258064515,-3.0,86.0,25.0,89.0,137.0
FFF,2014B,529390,M,South West Region,Lower Than A Level,90-100%,0-35,1,60,False,-129.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-6.0,-6.0,1.0,0.0,215.0
FFF,2014B,529458,M,Ireland,Lower Than A Level,20-30%,35-55,1,60,False,-52.0,241,55.0,48.0,62.0,2.0,37.5,12.5,1.0,556.0,2.78,-4.0,86.0,51.0,90.0,138.0
FFF,2014B,530196,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,False,-72.0,241,88.83333333333333,76.0,100.0,6.0,39.666666666666664,8.333333333333334,2.0,3811.0,9.227602905569007,1.0,86.0,87.0,85.0,158.0
FFF,2014B,532062,M,East Anglian Region,Lower Than A Level,40-50%,0-35,3,120,False,-24.0,241,74.66666666666667,66.0,86.0,3.0,-1.0,8.333333333333334,2.0,746.0,4.440476190476191,-3.0,76.0,68.0,79.0,110.0
FFF,2014B,532413,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,False,-122.0,241,81.0,72.0,96.0,3.0,51.0,8.333333333333334,2.0,1056.0,3.969924812030075,-14.0,86.0,77.0,100.0,208.0
FFF,2014B,532575,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,False,-113.0,241,76.0,76.0,76.0,1.0,24.0,12.5,1.0,161.0,3.926829268292683,4.0,51.0,21.0,47.0,199.0
FFF,2014B,533140,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,False,-28.0,241,67.0,64.0,70.0,2.0,41.5,12.5,1.0,924.0,5.049180327868853,-18.0,86.0,64.0,104.0,114.0
FFF,2014B,533141,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,False,-61.0,241,62.0,40.0,84.0,2.0,37.0,12.5,1.0,238.0,2.9382716049382718,-15.0,51.0,36.0,66.0,147.0
FFF,2014B,533198,F,East Anglian Region,Lower Than A Level,60-70%,35-55,2,120,True,-141.0,241,63.666666666666664,51.0,80.0,3.0,-1.0,16.666666666666668,1.0,91.0,1.7169811320754718,-11.0,78.0,6.0,89.0,227.0
FFF,2014B,533217,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,False,-1.0,241,64.0,46.0,82.0,2.0,38.0,12.5,1.0,919.0,3.1472602739726026,3.0,86.0,63.0,83.0,87.0
FFF,2014B,534318,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,False,-182.0,241,89.0,82.0,96.0,2.0,37.5,12.5,1.0,269.0,3.684931506849315,-11.0,50.0,32.0,61.0,268.0
FFF,2014B,536636,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,False,-138.0,241,63.0,54.0,72.0,2.0,38.0,12.5,1.0,89.0,1.78,6.0,86.0,20.0,80.0,224.0
FFF,2014B,536711,M,North Western Region,Lower Than A Level,20-30%,0-35,1,120,True,-24.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
FFF,2014B,537322,M,Scotland,A Level or Equivalent,70-80%,35-55,0,90,False,-25.0,241,72.5,64.0,81.0,2.0,25.0,6.25,2.0,578.0,2.580357142857143,-18.0,86.0,62.0,104.0,111.0
FFF,2014B,537703,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,False,-99.0,241,93.0,78.0,100.0,5.0,32.4,5.0,2.0,3336.0,5.320574162679426,-18.0,84.0,118.0,102.0,185.0
FFF,2014B,537938,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,False,-62.0,241,62.0,34.0,90.0,2.0,38.0,12.5,1.0,387.0,3.455357142857143,-1.0,73.0,33.0,74.0,148.0
FFF,2014B,539401,M,London Region,A Level or Equivalent,20-30%,35-55,2,120,False,-150.0,241,68.0,54.0,82.0,2.0,-1.0,12.5,1.0,593.0,3.7770700636942673,-18.0,85.0,54.0,103.0,236.0
FFF,2014B,539444,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,False,-101.0,241,79.0,56.0,99.0,6.0,39.833333333333336,8.333333333333334,2.0,3482.0,4.261933904528764,-18.0,86.0,125.0,104.0,187.0
FFF,2014B,539922,F,Scotland,HE Qualification,70-80%,35-55,2,120,False,-45.0,241,81.25,78.0,83.0,4.0,-1.0,6.25,2.0,577.0,3.374269005847953,-12.0,86.0,49.0,98.0,131.0
FFF,2014B,540909,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,120,False,-93.0,241,74.0,74.0,74.0,1.0,24.0,12.5,1.0,252.0,2.4466019417475726,-18.0,86.0,40.0,104.0,179.0
FFF,2014B,541281,F,London Region,Lower Than A Level,50-60%,35-55,0,60,False,-28.0,241,76.0,74.0,78.0,2.0,43.5,12.5,1.0,631.0,3.8012048192771086,-18.0,83.0,38.0,101.0,114.0
FFF,2014B,541327,F,Scotland,Lower Than A Level,30-40%,35-55,1,60,False,-154.0,241,51.0,50.0,52.0,2.0,-1.0,12.5,1.0,4.0,2.0,22.0,33.0,2.0,11.0,240.0
FFF,2014B,541478,M,London Region,Lower Than A Level,30-40%,0-35,0,60,False,-103.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
FFF,2014B,542287,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,False,-25.0,241,65.0,58.0,72.0,2.0,37.5,12.5,1.0,962.0,2.7564469914040113,-6.0,86.0,61.0,92.0,111.0
FFF,2014B,542557,M,Scotland,HE Qualification,90-100%,35-55,0,60,False,-170.0,241,93.33333333333333,84.0,97.0,6.0,47.166666666666664,8.333333333333334,2.0,3467.0,3.94874715261959,-18.0,86.0,148.0,104.0,256.0
FFF,2014B,543686,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,True,-135.0,241,77.0,72.0,80.0,5.0,31.0,5.0,2.0,3743.0,4.393192488262911,-18.0,86.0,137.0,104.0,221.0
FFF,2014B,543785,M,North Region,Lower Than A Level,20-30%,35-55,2,270,False,-28.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
FFF,2014B,544108,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,False,-28.0,241,64.66666666666667,48.0,78.0,3.0,54.0,16.666666666666668,1.0,185.0,1.9680851063829787,9.0,86.0,37.0,77.0,114.0
FFF,2014B,544140,M,Wales,Lower Than A Level,10-20,0-35,0,60,False,-131.0,241,71.0,66.0,76.0,2.0,37.5,12.5,1.0,297.0,2.582608695652174,-18.0,81.0,39.0,99.0,217.0
FFF,2014B,544271,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,False,-47.0,241,84.66666666666667,82.0,88.0,3.0,30.666666666666668,8.333333333333334,2.0,1042.0,4.736363636363636,-16.0,86.0,59.0,102.0,133.0
FFF,2014B,544276,M,London Region,Lower Than A Level,10-20,35-55,0,60,False,-59.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
FFF,2014B,544593,M,Ireland,A Level or Equivalent,10-20,35-55,0,120,False,-46.0,241,85.33333333333333,78.0,96.0,3.0,36.0,8.333333333333334,2.0,776.0,2.8014440433212995,-5.0,86.0,71.0,91.0,132.0
FFF,2014B,545119,M,South Region,Lower Than A Level,90-100%,35-55,2,150,True,-80.0,241,71.16666666666667,41.0,96.0,6.0,35.666666666666664,8.333333333333334,2.0,2779.0,6.134657836644592,-15.0,86.0,77.0,101.0,166.0
FFF,2014B,545637,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,False,-17.0,241,82.66666666666667,80.0,84.0,3.0,52.666666666666664,16.666666666666668,1.0,1359.0,3.9505813953488373,-16.0,86.0,69.0,102.0,103.0
FFF,2014B,545741,M,South Region,Lower Than A Level,80-90%,0-35,0,60,False,-58.0,241,79.75,62.0,98.0,4.0,38.0,6.25,2.0,931.0,3.6944444444444446,-12.0,86.0,53.0,98.0,144.0
FFF,2014B,546071,M,Scotland,A Level or Equivalent,70-80%,35-55,0,90,False,-47.0,241,85.33333333333333,82.0,88.0,3.0,53.666666666666664,16.666666666666668,1.0,2983.0,4.988294314381271,1.0,86.0,117.0,85.0,133.0
FFF,2014B,546394,M,Wales,HE Qualification,0-10%,0-35,1,120,False,-54.0,241,77.5,75.0,80.0,2.0,24.5,6.25,2.0,204.0,3.1875,-11.0,55.0,21.0,66.0,140.0
FFF,2014B,546627,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,False,-128.0,241,79.0,72.0,86.0,2.0,38.0,12.5,1.0,1061.0,3.548494983277592,-17.0,86.0,85.0,103.0,214.0
FFF,2014B,546961,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,False,-115.0,241,90.0,90.0,90.0,2.0,41.0,12.5,1.0,1123.0,3.3422619047619047,-16.0,86.0,86.0,102.0,201.0
FFF,2014B,547128,M,Wales,A Level or Equivalent,20-30%,35-55,1,190,True,-28.0,241,86.25,75.0,94.0,4.0,-1.0,6.25,2.0,770.0,4.230769230769231,-18.0,80.0,47.0,98.0,114.0
FFF,2014B,547413,F,North Western Region,No Formal quals,0-10%,0-35,0,90,False,-60.0,241,88.6,78.0,98.0,5.0,52.8,10.0,2.0,2266.0,4.299810246679317,-18.0,85.0,103.0,103.0,146.0
FFF,2014B,547506,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,False,-54.0,241,74.8,46.0,95.0,5.0,55.6,10.0,2.0,590.0,4.184397163120567,-18.0,85.0,40.0,103.0,140.0
FFF,2014B,547569,M,North Region,A Level or Equivalent,40-50%,35-55,0,60,False,-24.0,241,67.66666666666667,52.0,78.0,3.0,28.0,8.333333333333334,2.0,1219.0,4.465201465201465,-10.0,53.0,55.0,63.0,110.0
FFF,2014B,547680,M,South East Region,A Level or Equivalent,20-30%,0-35,1,120,False,-141.0,241,87.0,83.0,93.0,6.0,51.666666666666664,8.333333333333334,2.0,2951.0,3.7930591259640103,-8.0,86.0,164.0,94.0,227.0
FFF,2014B,547884,M,South East Region,Lower Than A Level,50-60%,0-35,1,60,False,-110.0,241,56.77777777777778,32.0,76.0,9.0,-1.0,11.11111111111111,2.0,11.0,1.8333333333333333,8.0,71.0,4.0,63.0,196.0
FFF,2014B,548332,M,North Region,A Level or Equivalent,40-50%,0-35,1,120,True,-68.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
FFF,2014B,548424,M,London Region,Lower Than A Level,60-70%,0-35,1,60,False,-22.0,241,82.25,68.0,99.0,4.0,47.0,6.25,2.0,2832.0,3.816711590296496,-18.0,86.0,127.0,104.0,108.0
FFF,2014B,548573,M,North Western Region,Lower Than A Level,20-30%,0-35,1,120,False,-110.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,3.2580645161290325,-18.0,19.0,42.0,37.0,196.0
FFF,2014B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,120,False,-45.0,241,59.0,36.0,82.0,2.0,37.5,12.5,1.0,50.0,3.125,23.0,80.0,7.0,57.0,131.0
FFF,2014B,549792,M,East Anglian Region,HE Qualification,70-80%,0-35,1,90,False,-109.0,241,70.83333333333333,53.0,84.0,6.0,-1.0,8.333333333333334,2.0,450.0,3.982300884955752,1.0,64.0,33.0,63.0,195.0
FFF,2014B,550003,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,False,-107.0,241,72.0,72.0,72.0,1.0,20.0,0.0,1.0,228.0,3.5076923076923077,-7.0,83.0,28.0,90.0,193.0
FFF,2014B,550038,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,False,-22.0,241,75.0,60.0,87.0,3.0,39.666666666666664,8.333333333333334,2.0,1920.0,3.7065637065637067,-15.0,86.0,92.0,101.0,108.0
FFF,2014B,550097,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,False,-88.0,241,66.0,52.0,80.0,2.0,37.0,12.5,1.0,679.0,3.017777777777778,-18.0,86.0,81.0,104.0,174.0
FFF,2014B,550246,M,South East Region,Lower Than A Level,80-90%,35-55,2,120,False,-220.0,241,72.0,72.0,72.0,2.0,-1.0,12.5,1.0,18.0,1.2857142857142858,31.0,74.0,9.0,43.0,306.0
FFF,2014B,550498,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,False,-40.0,241,82.0,82.0,82.0,1.0,23.0,12.5,1.0,295.0,2.8640776699029127,-11.0,43.0,37.0,54.0,126.0
FFF,2014B,550903,M,Scotland,HE Qualification,50-60%,0-35,0,60,True,-150.0,241,94.33333333333333,91.0,97.0,6.0,44.166666666666664,8.333333333333334,2.0,4298.0,4.319597989949749,-10.0,86.0,149.0,96.0,236.0
FFF,2014B,550925,M,Wales,Lower Than A Level,10-20,0-35,0,90,False,-25.0,241,82.33333333333333,79.0,84.0,3.0,52.666666666666664,16.666666666666668,1.0,1120.0,3.076923076923077,-18.0,83.0,73.0,101.0,111.0
FFF,2014B,551636,M,North Western Region,A Level or Equivalent,50-60%,0-35,2,120,False,-54.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,47.0,47.0,2.0,0.0,140.0
FFF,2014B,552284,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,2,120,False,-22.0,241,70.66666666666667,58.0,78.0,3.0,20.333333333333332,8.333333333333334,2.0,128.0,3.2,31.0,63.0,22.0,32.0,108.0
FFF,2014B,552395,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,60,True,-137.0,241,70.5,43.0,100.0,12.0,-1.0,8.333333333333334,2.0,2.0,2.0,3.0,3.0,1.0,0.0,223.0
FFF,2014B,552648,M,North Western Region,Lower Than A Level,0-10%,0-35,1,90,False,-29.0,241,92.66666666666667,86.0,98.0,3.0,53.333333333333336,16.666666666666668,1.0,219.0,3.711864406779661,23.0,86.0,24.0,63.0,115.0
FFF,2014B,553032,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,False,-34.0,241,66.66666666666667,40.0,82.0,3.0,52.666666666666664,16.666666666666668,1.0,790.0,3.6574074074074074,-13.0,85.0,56.0,98.0,120.0
FFF,2014B,553160,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,False,-22.0,241,76.4,70.0,80.0,5.0,41.4,5.0,2.0,1780.0,4.517766497461929,-16.0,80.0,91.0,96.0,108.0
FFF,2014B,554597,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,False,-141.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0
FFF,2014B,554881,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,150,False,-24.0,241,73.0,62.0,84.0,2.0,37.5,12.5,1.0,471.0,3.768,-18.0,86.0,54.0,104.0,110.0
FFF,2014B,555691,M,Scotland,Lower Than A Level,30-40%,0-35,1,210,False,-127.0,241,75.5,66.0,91.0,4.0,47.5,6.25,2.0,1628.0,4.484848484848484,-9.0,61.0,74.0,70.0,213.0
FFF,2014B,555929,F,South East Region,Lower Than A Level,20-30%,0-35,2,120,False,-135.0,241,85.25,80.0,89.0,4.0,50.25,12.5,2.0,726.0,3.8823529411764706,-17.0,86.0,57.0,103.0,221.0
FFF,2014B,556052,M,London Region,Lower Than A Level,10-20,0-35,0,120,False,-57.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3.111111111111111,-2.0,10.0,10.0,12.0,143.0
FFF,2014B,556126,M,London Region,A Level or Equivalent,80-90%,35-55,1,60,True,-165.0,241,84.0,76.0,92.0,2.0,38.0,12.5,1.0,338.0,3.219047619047619,11.0,86.0,23.0,75.0,251.0
FFF,2014B,556140,M,South Region,Lower Than A Level,80-90%,0-35,1,240,False,-123.0,241,77.33333333333333,64.0,88.0,3.0,31.333333333333332,8.333333333333334,2.0,875.0,3.4448818897637796,-18.0,86.0,55.0,104.0,209.0
FFF,2014B,556492,M,South Region,A Level or Equivalent,90-100%,0-35,2,240,False,-17.0,241,63.0,56.0,70.0,2.0,52.0,12.5,1.0,174.0,1.9120879120879122,-2.0,86.0,24.0,88.0,103.0
FFF,2014B,557141,M,South Region,Lower Than A Level,10-20,0-35,0,60,False,-110.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0
FFF,2014B,557469,M,Ireland,A Level or Equivalent,80-90%,0-35,1,60,False,-22.0,241,85.0,80.0,94.0,4.0,-1.0,6.25,2.0,2.0,1.0,9.0,9.0,2.0,0.0,108.0
FFF,2014B,557650,M,London Region,Lower Than A Level,30-40%,35-55,0,60,False,-67.0,241,57.666666666666664,46.0,72.0,3.0,52.333333333333336,16.666666666666668,1.0,2244.0,3.0,-18.0,86.0,148.0,104.0,153.0
FFF,2014B,557708,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,True,-29.0,241,62.0,62.0,62.0,1.0,24.0,12.5,1.0,123.0,1.64,-16.0,69.0,25.0,85.0,115.0
FFF,2014B,557894,M,North Western Region,Lower Than A Level,30-40%,35-55,1,120,False,-93.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2.894308943089431,-14.0,59.0,37.0,73.0,179.0
FFF,2014B,558105,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,False,-44.0,241,73.5,66.0,87.0,4.0,51.0,6.25,2.0,1437.0,3.915531335149864,-14.0,86.0,90.0,100.0,130.0
FFF,2014B,558121,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,1,60,False,-86.0,241,81.66666666666667,75.0,92.0,3.0,53.0,16.666666666666668,1.0,1196.0,3.5176470588235293,-18.0,86.0,91.0,104.0,172.0
FFF,2014B,558244,M,Wales,HE Qualification,40-50%,35-55,2,120,False,-22.0,241,79.0,63.0,96.0,5.0,30.0,5.0,2.0,2113.0,5.007109004739337,-5.0,83.0,94.0,88.0,108.0
FFF,2014B,558284,M,Ireland,Lower Than A Level,60-70%,0-35,1,150,True,-82.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,5.28125,-3.0,22.0,35.0,25.0,168.0
FFF,2014B,558404,M,London Region,Lower Than A Level,20-30%,0-35,1,120,False,-60.0,241,98.0,98.0,98.0,1.0,24.0,12.5,1.0,88.0,2.5142857142857142,3.0,24.0,21.0,21.0,146.0
FFF,2014B,559449,M,North Region,Post Graduate Qualification,20-30%,35-55,1,60,False,-120.0,241,86.0,74.0,98.0,2.0,-1.0,12.5,1.0,132.0,2.0307692307692307,-14.0,72.0,18.0,86.0,206.0
FFF,2014B,559876,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,120,False,-131.0,241,93.66666666666667,89.0,100.0,6.0,52.333333333333336,8.333333333333334,2.0,2538.0,4.338461538461538,-18.0,86.0,122.0,104.0,217.0
FFF,2014B,560168,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,150,True,-17.0,241,69.0,50.0,100.0,5.0,48.4,5.0,2.0,1428.0,3.955678670360111,-16.0,86.0,95.0,102.0,103.0
FFF,2014B,560399,M,South Region,HE Qualification,70-80%,35-55,0,60,False,-28.0,241,77.33333333333333,60.0,88.0,3.0,53.333333333333336,16.666666666666668,1.0,2601.0,4.195161290322581,-17.0,86.0,132.0,103.0,114.0
FFF,2014B,560496,F,South East Region,A Level or Equivalent,60-70%,0-35,2,120,False,-24.0,241,76.75,40.0,94.0,4.0,-1.0,6.25,2.0,232.0,2.9367088607594938,-18.0,86.0,20.0,104.0,110.0
FFF,2014B,560595,M,East Anglian Region,HE Qualification,80-90%,0-35,1,120,False,-52.0,241,86.0,86.0,86.0,1.0,24.0,12.5,1.0,1102.0,5.401960784313726,0.0,51.0,44.0,51.0,138.0
FFF,2014B,560685,M,South Region,Lower Than A Level,80-90%,0-35,1,120,False,-22.0,241,73.75,44.0,90.0,4.0,46.75,6.25,2.0,1335.0,3.588709677419355,-16.0,82.0,73.0,98.0,108.0
FFF,2014B,561009,F,Scotland,A Level or Equivalent,0-10%,0-35,1,120,True,-43.0,241,87.8,80.0,98.0,5.0,51.4,10.0,2.0,1328.0,4.0,-15.0,86.0,84.0,101.0,129.0
FFF,2014B,561215,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,False,-57.0,241,86.0,86.0,86.0,1.0,21.0,12.5,1.0,1819.0,4.425790754257908,-18.0,34.0,76.0,52.0,143.0
FFF,2014B,561796,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,False,-106.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0
FFF,2014B,561799,F,East Anglian Region,HE Qualification,20-30%,35-55,0,60,False,-54.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.5625,5.0,5.0,16.0,0.0,140.0
